2020-9-13 0:0:42,26.2,99.9
2020-9-13 0:1:43,26.2,99.9
2020-9-13 0:2:42,26.2,99.9
2020-9-13 0:3:42,26.2,99.9
2020-9-13 0:4:42,26.2,99.9
2020-9-13 0:5:43,26.2,99.9
2020-9-13 0:6:43,26.2,99.9
2020-9-13 0:7:42,26.2,99.9
2020-9-13 0:8:42,26.2,99.9
2020-9-13 0:9:42,26.3,99.9
2020-9-13 0:10:43,26.3,99.9
2020-9-13 0:11:43,26.3,99.9
2020-9-13 0:12:43,26.4,99.9
2020-9-13 0:13:43,26.3,99.9
2020-9-13 0:14:43,26.4,99.9
2020-9-13 0:15:43,26.4,99.9
2020-9-13 0:16:43,26.4,99.9
2020-9-13 0:17:43,26.4,99.9
2020-9-13 0:18:43,26.4,99.9
2020-9-13 0:19:43,26.4,99.9
2020-9-13 0:20:43,26.4,99.9
2020-9-13 0:21:43,26.4,99.9
2020-9-13 0:22:43,26.4,99.9
2020-9-13 0:23:43,26.4,99.9
2020-9-13 0:24:43,26.4,99.9
2020-9-13 0:25:43,26.4,99.9
2020-9-13 0:26:43,26.5,99.9
2020-9-13 0:27:43,26.5,99.9
2020-9-13 0:28:43,26.5,99.9
2020-9-13 0:29:43,26.5,99.9
2020-9-13 0:30:43,26.5,99.9
2020-9-13 0:31:43,26.5,99.9
2020-9-13 0:32:43,26.5,99.9
2020-9-13 0:33:43,26.5,99.9
2020-9-13 0:34:44,26.5,99.9
2020-9-13 0:35:44,26.5,99.9
2020-9-13 0:36:44,26.4,99.9
2020-9-13 0:37:44,26.4,99.9
2020-9-13 0:38:44,26.4,99.9
2020-9-13 0:39:44,26.4,99.9
2020-9-13 0:40:44,26.4,99.9
2020-9-13 0:41:44,26.5,99.9
2020-9-13 0:42:44,26.4,99.9
2020-9-13 0:43:44,26.5,99.9
2020-9-13 0:44:44,26.5,99.9
2020-9-13 0:45:44,26.5,99.9
2020-9-13 0:46:44,26.5,99.9
2020-9-13 0:47:44,26.5,99.9
2020-9-13 0:48:44,26.5,99.9
2020-9-13 0:49:44,26.5,99.9
2020-9-13 0:50:45,26.5,99.9
2020-9-13 0:51:45,26.5,99.9
2020-9-13 0:52:45,26.5,99.9
2020-9-13 0:53:44,26.5,99.9
2020-9-13 0:54:44,26.5,99.9
2020-9-13 0:55:44,26.5,99.9
2020-9-13 0:56:44,26.5,99.9
2020-9-13 0:57:44,26.5,99.9
2020-9-13 0:58:45,26.5,99.9
