2020-9-5 0:0:15,26,99.9
2020-9-5 0:1:15,25.9,99.9
2020-9-5 0:2:15,25.8,99.9
2020-9-5 0:3:15,25.7,99.9
2020-9-5 0:4:15,25.8,99.9
2020-9-5 0:5:15,25.8,99.9
2020-9-5 0:6:15,25.9,99.9
2020-9-5 0:7:15,25.9,99.9
2020-9-5 0:8:15,25.9,99.9
2020-9-5 0:9:15,26,99.9
2020-9-5 0:10:16,26,99.9
2020-9-5 0:11:16,25.9,99.9
2020-9-5 0:12:15,25.9,99.9
2020-9-5 0:13:15,25.8,99.9
2020-9-5 0:14:15,25.7,99.9
2020-9-5 0:15:15,25.8,99.9
2020-9-5 0:16:15,25.8,99.9
2020-9-5 0:17:15,25.9,99.9
2020-9-5 0:18:15,25.9,99.9
2020-9-5 0:19:16,26,99.9
2020-9-5 0:20:16,26,99.9
2020-9-5 0:21:16,26,99.9
2020-9-5 0:22:16,26,99.9
2020-9-5 0:23:16,25.9,99.9
2020-9-5 0:24:16,25.8,99.9
2020-9-5 0:25:16,25.7,99.9
2020-9-5 0:26:16,25.7,99.9
2020-9-5 0:27:16,25.8,99.9
2020-9-5 0:28:16,25.9,99.9
2020-9-5 0:29:16,25.9,99.9
2020-9-5 0:30:16,26,99.9
2020-9-5 0:31:17,26.1,99.9
2020-9-5 0:32:17,26.2,99.9
2020-9-5 0:33:16,26.2,99.9
2020-9-5 0:34:16,26.2,99.9
2020-9-5 0:35:16,26.2,99.9
2020-9-5 0:36:16,26.3,99.9
2020-9-5 0:37:16,26.3,99.9
2020-9-5 0:38:16,26.3,99.9
2020-9-5 0:39:17,26.4,99.9
2020-9-5 0:40:17,26.4,99.9
2020-9-5 0:41:17,26.4,99.9
2020-9-5 0:42:17,26.4,99.9
2020-9-5 0:43:17,26.5,99.9
2020-9-5 0:44:17,26.4,99.9
2020-9-5 0:45:17,26.5,99.9
2020-9-5 0:46:17,26.5,99.9
2020-9-5 0:47:17,26.5,99.9
2020-9-5 0:48:17,26.5,99.9
2020-9-5 0:49:17,26.5,99.9
2020-9-5 0:50:17,26.5,99.9
2020-9-5 0:51:17,26.5,99.9
2020-9-5 0:52:17,26.5,99.9
2020-9-5 0:53:17,26.5,99.9
2020-9-5 0:54:17,26.5,99.9
2020-9-5 0:55:17,26.5,99.9
2020-9-5 0:56:17,26.4,99.9
2020-9-5 0:57:18,26.4,99.9
2020-9-5 0:58:18,26.4,99.9
2020-9-5 0:59:17,26.4,99.9
2020-9-5 1:0:17,26.4,99.9
2020-9-5 1:1:17,26.5,99.9
2020-9-5 1:2:18,26.5,99.9
2020-9-5 1:3:18,26.5,99.9
2020-9-5 1:4:18,26.5,99.9
2020-9-5 1:5:18,26.5,99.9
2020-9-5 1:6:18,26.5,99.9
2020-9-5 1:7:18,26.5,99.9
2020-9-5 1:8:18,26.5,99.9
2020-9-5 1:9:18,26.5,99.9
2020-9-5 1:10:18,26.5,99.9
2020-9-5 1:11:18,26.6,99.9
2020-9-5 1:12:18,26.5,99.9
2020-9-5 1:13:19,26.4,99.9
2020-9-5 1:14:19,26.4,99.9
2020-9-5 1:15:18,26.3,99.9
2020-9-5 1:16:18,26.3,99.9
2020-9-5 1:17:18,26.3,99.9
2020-9-5 1:18:18,26.4,99.9
