2020-8-24 0:0:0,27.3,99.9
2020-8-24 0:1:0,27.3,99.9
2020-8-24 0:2:0,27.3,99.9
2020-8-24 0:3:0,27.2,99.9
2020-8-24 0:4:1,27.2,99.9
2020-8-24 0:5:1,27.2,99.9
2020-8-24 0:6:0,27.2,99.9
2020-8-24 0:7:0,27.2,99.9
2020-8-24 0:8:0,27.2,99.9
2020-8-24 0:9:0,27.2,99.9
2020-8-24 0:10:1,27.2,99.9
2020-8-24 0:11:0,27.2,99.9
2020-8-24 0:12:1,27.2,99.9
2020-8-24 0:13:1,27.2,99.9
2020-8-24 0:14:1,27.2,99.9
2020-8-24 0:15:1,27.2,99.9
2020-8-24 0:16:1,27.1,99.9
2020-8-24 0:17:1,27.1,99.9
2020-8-24 0:18:1,27.1,99.9
2020-8-24 0:19:1,27.1,99.9
2020-8-24 0:20:1,27,99.9
2020-8-24 0:21:1,27,99.9
2020-8-24 0:22:1,27,99.9
2020-8-24 0:23:1,27,99.9
2020-8-24 0:24:1,27.1,99.9
2020-8-24 0:25:1,27,99.9
2020-8-24 0:26:1,27,99.9
2020-8-24 0:27:1,27,99.9
2020-8-24 0:28:1,27,99.9
2020-8-24 0:29:1,27,99.9
2020-8-24 0:30:1,27,99.9
2020-8-24 0:31:2,27,99.9
2020-8-24 0:32:1,27,99.9
2020-8-24 0:33:1,27,99.9
2020-8-24 0:34:1,27,99.9
2020-8-24 0:35:1,27,99.9
2020-8-24 0:36:1,26.9,99.9
2020-8-24 0:37:1,26.9,99.9
2020-8-24 0:38:1,26.9,99.9
2020-8-24 0:39:1,26.9,99.9
2020-8-24 0:40:1,27,99.9
2020-8-24 0:41:2,27,99.9
2020-8-24 0:42:2,27,99.9
2020-8-24 0:43:1,27,99.9
2020-8-24 0:44:2,27,99.9
2020-8-24 0:45:1,27,99.9
2020-8-24 0:46:2,27,99.9
2020-8-24 0:47:2,27,99.9
2020-8-24 0:48:2,27,99.9
2020-8-24 0:49:2,27,99.9
2020-8-24 0:50:2,27.1,99.9
2020-8-24 0:51:2,27.1,99.9
2020-8-24 0:52:2,27.1,99.9
2020-8-24 0:53:2,27.1,99.9
2020-8-24 0:54:2,27.1,99.9
2020-8-24 0:55:2,27.1,99.9
2020-8-24 0:56:2,27.1,99.9
2020-8-24 0:57:2,27,99.9
2020-8-24 0:58:2,27,99.9
2020-8-24 0:59:2,26.9,99.9
