2020-8-11 0:0:10,26.7,99.9
2020-8-11 0:1:10,26.6,99.9
2020-8-11 0:2:10,26.5,99.9
2020-8-11 0:3:10,26.4,99.9
2020-8-11 0:4:10,26.5,99.9
2020-8-11 0:5:10,26.5,99.9
2020-8-11 0:6:10,26.6,99.9
2020-8-11 0:7:10,26.6,99.9
2020-8-11 0:8:11,26.7,99.9
2020-8-11 0:9:11,26.7,99.9
2020-8-11 0:10:10,26.7,99.9
2020-8-11 0:11:10,26.7,99.9
2020-8-11 0:12:11,26.5,99.9
2020-8-11 0:13:11,26.4,99.9
2020-8-11 0:14:11,26.4,99.9
2020-8-11 0:15:11,26.5,99.9
2020-8-11 0:16:11,26.5,99.9
2020-8-11 0:17:11,26.6,99.9
2020-8-11 0:18:11,26.6,99.9
2020-8-11 0:19:11,26.7,99.9
2020-8-11 0:20:11,26.7,99.9
2020-8-11 0:21:11,26.7,99.9
2020-8-11 0:22:11,26.5,99.9
2020-8-11 0:23:11,26.5,99.9
2020-8-11 0:24:11,26.5,99.9
2020-8-11 0:25:11,26.5,99.9
2020-8-11 0:26:11,26.6,99.9
2020-8-11 0:27:11,26.6,99.9
2020-8-11 0:28:11,26.7,99.9
2020-8-11 0:29:11,26.7,99.9
2020-8-11 0:30:11,26.6,99.9
2020-8-11 0:31:11,26.5,99.9
2020-8-11 0:32:11,26.4,99.9
2020-8-11 0:33:11,26.4,99.9
2020-8-11 0:34:11,26.4,99.9
2020-8-11 0:35:12,26.5,99.9
2020-8-11 0:36:11,26.5,99.9
2020-8-11 0:37:12,26.6,99.9
2020-8-11 0:38:12,26.7,99.9
2020-8-11 0:39:12,26.9,99.9
2020-8-11 0:40:12,27.1,99.9
2020-8-11 0:41:12,27.3,99.9
2020-8-11 0:42:12,27.5,99.9
2020-8-11 0:43:12,27.6,99.9
2020-8-11 0:44:12,27.8,99.9
2020-8-11 0:45:12,27.9,99.9
2020-8-11 0:46:12,28,99.9
2020-8-11 0:47:12,28.1,99.9
2020-8-11 0:48:12,28.1,99.9
2020-8-11 0:49:12,28.1,99.9
2020-8-11 0:50:12,28.2,99.9
2020-8-11 0:51:12,28.2,99.9
2020-8-11 0:52:12,28.2,99.9
2020-8-11 0:53:12,28.2,99.9
2020-8-11 0:54:12,28.2,99.9
2020-8-11 0:55:12,28.3,99.9
2020-8-11 0:56:12,28.3,99.9
2020-8-11 0:57:12,28.3,99.9
2020-8-11 0:58:12,28.4,99.9
2020-8-11 0:59:12,28.4,99.9
2020-8-11 1:0:12,28.4,99.9
2020-8-11 1:1:13,28.4,99.9
2020-8-11 1:2:13,28.3,99.9
2020-8-11 1:3:13,28.4,99.9
2020-8-11 1:4:13,28.4,99.9
2020-8-11 1:5:13,28.4,99.9
2020-8-11 1:6:13,28.4,99.9
2020-8-11 1:7:13,28.4,99.9
2020-8-11 1:8:13,28.4,99.9
2020-8-11 1:9:13,28.4,99.9
2020-8-11 1:10:13,28.5,99.9
2020-8-11 1:11:13,28.5,99.9
2020-8-11 1:12:13,28.5,99.9
2020-8-11 1:13:14,28.5,99.9
2020-8-11 1:14:13,28.5,99.9
2020-8-11 1:15:14,28.5,99.9
2020-8-11 1:16:14,28.5,99.9
2020-8-11 1:17:14,28.6,99.9
2020-8-11 1:18:13,28.5,99.9
2020-8-11 1:19:13,28.6,99.9
2020-8-11 1:20:13,28.6,99.9
2020-8-11 1:21:13,28.7,99.9
2020-8-11 1:22:13,28.8,99.9
2020-8-11 1:23:15,28.9,99.9
2020-8-11 1:24:14,28.9,99.9
2020-8-11 1:25:14,28.9,99.9
2020-8-11 1:26:14,29,99.9
2020-8-11 1:27:14,28.9,99.9
2020-8-11 1:28:14,29,99.9
2020-8-11 1:29:14,29,99.9
2020-8-11 1:30:14,29,99.9
2020-8-11 1:31:14,29.1,99.9
2020-8-11 1:32:14,29.2,99.9
2020-8-11 1:33:14,29.5,99.9
2020-8-11 1:34:15,29.2,99.9
2020-8-11 1:35:14,29.2,99.9
2020-8-11 1:36:14,29.2,99.9
2020-8-11 1:37:14,29.2,99.9
2020-8-11 1:38:14,29.3,99.9
2020-8-11 1:39:14,29.3,99.9
2020-8-11 1:40:14,29.3,99.9
2020-8-11 1:41:14,29.3,99.9
2020-8-11 1:42:14,29.3,99.9
2020-8-11 1:43:14,29.3,99.9
2020-8-11 1:44:15,29.3,99.9
2020-8-11 1:45:14,29.3,99.9
2020-8-11 1:46:14,29.3,99.9
2020-8-11 1:47:14,29.3,99.9
2020-8-11 1:48:14,29.3,99.9
2020-8-11 1:49:14,29.3,99.9
2020-8-11 1:50:14,29.3,99.9
2020-8-11 1:51:14,29.3,99.9
2020-8-11 1:52:14,29.4,99.9
2020-8-11 1:53:15,29.4,99.9
2020-8-11 1:54:15,29.4,99.9
2020-8-11 1:55:15,29.5,99.9
2020-8-11 1:56:15,29.4,99.9
2020-8-11 1:57:15,29.4,99.9
2020-8-11 1:58:16,29.5,99.9
2020-8-11 1:59:15,29.6,99.9
2020-8-11 2:0:15,29.6,99.9
2020-8-11 2:1:15,29.6,99.9
2020-8-11 2:2:15,29.7,99.9
2020-8-11 2:3:15,29.7,99.9
2020-8-11 2:4:15,29.7,99.9
2020-8-11 2:5:16,29.6,99.9
2020-8-11 2:6:15,29.6,99.9
2020-8-11 2:7:15,29.7,99.9
2020-8-11 2:8:16,29.7,99.9
2020-8-11 2:9:15,29.6,99.9
2020-8-11 2:10:16,29.7,99.9
2020-8-11 2:11:16,29.7,99.9
2020-8-11 2:12:15,29.7,99.9
2020-8-11 2:13:15,29.7,99.9
2020-8-11 2:14:16,29.7,99.9
2020-8-11 2:15:16,29.7,99.9
2020-8-11 2:16:16,29.7,99.9
2020-8-11 2:17:16,29.7,99.9
2020-8-11 2:18:16,29.7,99.9
2020-8-11 2:19:16,29.7,99.9
2020-8-11 2:20:16,29.8,99.9
2020-8-11 2:21:16,29.8,99.9
2020-8-11 2:22:16,29.8,99.9
2020-8-11 2:23:16,29.9,99.9
2020-8-11 2:24:17,29.9,99.9
2020-8-11 2:25:17,29.9,99.9
2020-8-11 2:26:16,29.9,99.9
2020-8-11 2:27:17,29.9,99.9
2020-8-11 2:28:16,29.9,99.9
2020-8-11 2:29:17,29.9,99.9
2020-8-11 2:30:17,29.9,99.9
2020-8-11 2:31:17,29.8,99.9
2020-8-11 2:32:16,29.8,99.9
2020-8-11 2:33:17,29.9,99.9
2020-8-11 2:34:16,29.8,99.9
2020-8-11 2:35:16,29.9,99.9
2020-8-11 2:36:16,29.9,99.9
2020-8-11 2:37:17,29.9,99.9
2020-8-11 2:38:17,29.9,99.9
2020-8-11 2:39:17,29.9,99.9
2020-8-11 2:40:17,29.9,99.9
2020-8-11 2:41:17,29.9,99.9
2020-8-11 2:42:17,29.9,99.9
2020-8-11 2:43:17,29.9,99.9
2020-8-11 2:44:17,29.9,99.9
